X,Y,InitialLatitude,InitialLongitude,POOState
-89.357445523,32.20101592,32.20101,-89.35744,US-MS
-103.937110466,44.2045670810001,44.20465,-103.9375,US-SD
-89.3019854459999,30.936285653,30.934,-89.3072,US-MS
-95.819674097,34.6675061340001,,,US-OK
-85.977088484,44.0727083150001,44.0727,-85.977083,US-MI
-94.8531739319999,35.8608397,,,US-OK
-118.367812198,33.9329848360001,33.93298,-118.3678,US-CA
-92.124904959,37.5380525210001,37.522778,-92.125,US-MO
-118.091692215,34.6823049340001,34.6823,-118.09168,US-CA
-89.337005517,32.192465919,32.19246,-89.337,US-MS
-111.476410902,33.4560151490001,33.4589,-111.4888,US-AZ
-93.631236896,35.6884464280001,35.68844,-93.63123,US-AR
-92.895836421,31.064005552,31.08126,-92.89947,US-LA
-103.719410444,44.396947122,44.39694,-103.7194,US-SD
-119.700897681,36.7716230460001,36.771618,-119.700885,US-CA
-104.203910481,43.8841270190001,43.88412,-104.2039,US-WY
-117.848414279,48.2791261450001,48.28624,-117.8474,US-WA
-96.8799276509999,34.4038460350001,34.40384,-96.87992,US-OK
-94.8943773249999,36.907726586,36.90772,-94.89437,US-OK
-112.036211089,34.446355254,34.42942,-112.0329,US-AZ
-110.205010839,35.814449987,,,US-AZ
-111.761311051,34.6482052960001,34.64826,-111.7615,US-AZ
-94.57667715,35.7338363900001,35.73383,-94.57667,US-OK
-117.749456467,33.593338132,,,US-CA
-94.8798086629999,47.877088272,47.87708,-94.8798,US-MN
-114.385611473,33.63922502,33.64619,-114.3676,US-AZ
-88.549727424,34.430284413,34.430278,-88.549722,US-MS
-85.343893555,36.6866737030001,,,US-KY
-88.9440255059999,33.9543963,33.954383,-88.944167,US-MS
-101.662786805,36.58695056,,,US-OK
-94.8190873,36.85299658,36.85299,-94.81908,US-OK
-122.31316367,41.2940382250001,41.294033,-122.31315,US-CA
-93.490876783,34.6106462320001,34.61064,-93.49087,US-AR
-100.651122071,46.80742967,,,US-ND
-91.992946546,36.9126867360001,36.92318,-92.00548,US-MO
-121.892709476,40.420615195,40.42061,-121.892696,US-CA
-118.135622223,34.689434932,34.68552,-118.13296,US-CA
-94.4042402429999,32.7933225080001,32.79331667,-94.40423333,US-TX
-98.8708431379999,47.970285737,,,US-ND
-111.356212569,46.4403666630001,46.44102,-111.3539,US-MT
-119.660949739,37.369339106,37.369334,-119.660937,US-CA
-120.985568702,38.668894026,,,US-CA
-89.3957655409999,32.3363359470001,32.33633,-89.39576,US-MS
-117.887742123,34.003074871,34.00307,-117.88773,US-CA
-79.74778135,41.878064249,41.878056,-79.747778,US-PA
-102.471646766,47.971766646,,,US-ND
-118.142862216,34.6017449220001,34.58711,-118.12971,US-CA
-118.55197226,34.308364866,34.30836,-118.55196,US-CA
-121.565299986,36.878191928,36.878187,-121.565287,US-CA
-117.103345219,32.6438936440001,,,US-CA
-106.668114162,45.6455542160001,,,US-MT
-95.094206951,30.1669886230001,30.16698333,-95.0942,US-TX
-118.151052169,34.0190548580001,34.01905,-118.15104,US-CA
-117.824092163,34.6111449420001,34.61114,-117.82408,US-CA
-89.615345603,32.3779659470001,32.37813,-89.61554,US-MS
-89.5239155739999,32.2884259320001,32.28842,-89.52391,US-MS
-105.847209904,35.7836157950001,35.78361,-105.8472,US-NM
-117.816312116,34.063834881,34.06383,-117.8163,US-CA
-77.236399606,38.9864847540001,,,US-MD
-110.447110688,33.3530051880001,33.38268,-110.4475,US-AZ
-116.375282806,33.2841958700001,33.284191,-116.375271,US-CA
-119.79595175,37.2728420870001,37.272837,-119.795939,US-CA
-118.067662161,34.08799487,34.08799,-118.06765,US-CA
-94.559177144,35.72549639,35.72549,-94.55917,US-OK
-94.511576776,29.6147251960001,29.61472,-94.51157,US-TX
-96.271047557,35.2827362250001,35.28273,-96.27104,US-OK
-95.800757786,39.3631569560001,39.36315,-95.80075,US-KS
-109.501411192,40.4039161790001,40.403917,-109.5016,US-UT
-110.447710685,33.3124051820001,33.3124,-110.4477,US-AZ
-118.250712421,36.579185125,36.57994,-118.2498,US-CA
-108.744111391,42.9791365410001,42.98272,-108.7513,US-WY
-83.3751177139999,35.4334755990001,35.43369,-83.37489,US-NC
-88.060838618,34.926950934,,,US-AL
-95.244608769,47.879208244,47.8792,-95.2446,US-MN
-89.084155502,33.20612614,33.20612,-89.08415,US-MS
-119.789456882,34.540282619,,,US-CA
-120.880321993,37.8897640660001,37.889759,-120.880309,US-CA
-98.187885175,26.936997063,26.93699253,-98.18787757,US-TX
-118.188432176,34.032244857,34.03224,-118.18842,US-CA
-87.5085450509999,32.9813361540001,32.98133,-87.50854,US-AL
-92.879337963,36.6846631450001,36.68464,-92.88272,US-MO
-117.093257969,33.7703638880001,33.770359,-117.093246,US-CA
-118.169012168,33.9643748500001,33.96437,-118.169,US-CA
-91.0516362669999,36.6377667310001,36.63776,-91.05163,US-MO
-86.5534346919999,31.1553757940001,31.15537,-86.55343,US-AL
-118.146412184,34.209744879,34.19867,-118.1077,US-CA
-108.415810311,33.931425377,33.93147,-108.4159,US-NM
-118.185512165,33.9036448430001,33.90364,-118.1855,US-CA
-89.621935591,32.0979458890001,32.09794,-89.62193,US-MS
-117.894292135,34.1306348850001,34.13063,-117.89428,US-CA
-110.388621989,35.8277833120001,,,US-AZ
-78.483058095,34.455840096,,,US-NC
-94.137926963,34.7362862260001,34.73634,-94.13792,US-AR
-93.8705336469999,30.44564839,30.445643,-93.870527,US-TX
-109.557611214,40.4852861850001,40.485278,-109.557778,US-UT
-118.359712197,33.932384836,33.93238,-118.3597,US-CA
-122.092713553,40.7409452030001,40.74223,-122.0932,US-CA
-118.165662227,34.6836249300001,34.68362,-118.16565,US-CA
