X,Y,InitialLatitude,InitialLongitude,POOState
-121.691577301,39.368164129,39.368159,-121.691564,US-CA
-122.236353491,40.1537211470001,40.153716,-122.23634,US-CA
-119.052312474,35.767304989,,,US-CA
-122.153432438,39.8562341310001,39.856229,-122.153419,US-CA
-118.129412212,34.57252492,34.57252,-118.1294,US-CA
-120.495776945,38.0024861040001,38.002481,-120.495764,US-CA
-117.116568975,33.79927789,33.799273,-117.116557,US-CA
-118.129572212,34.579794921,34.57979,-118.12956,US-CA
-121.088908066,38.2354300810001,38.235425,-121.088895,US-CA
-119.664112671,36.7369050450001,36.7369,-119.6641,US-CA
-120.679594133,39.292569203,39.292564,-120.679581,US-CA
-121.307317178,38.870685118,38.87068,-121.307304,US-CA
-121.329563163,38.7243881050001,38.724383,-121.32955,US-CA
-123.01091243,38.824786983,38.824782,-123.010899,US-CA
-118.460329538,37.3510221880001,37.351017,-118.460317,US-CA
-117.051893981,34.02215592,34.022151,-117.051882,US-CA
-118.218792232,34.630874921,34.63087,-118.21878,US-CA
-119.610081661,36.721392048,36.721387,-119.610069,US-CA
-118.129412212,34.57252492,34.57252,-118.1294,US-CA
-122.300113646,41.149975215,41.18795,-122.3418,US-CA
-118.763112452,36.038825036,36.03882,-118.7631,US-CA
-120.800913131,39.130715179,39.138,-120.7856,US-CA
-122.743613723,41.215275182,41.2056,-122.7427,US-CA
-123.478405979,40.751783317,40.79872,-123.5016,US-CA
-117.826912164,34.612464942,34.61246,-117.8269,US-CA
-118.160702226,34.6748749290001,34.67487,-118.16069,US-CA
-119.856912917,38.6277752080001,38.6314,-119.9115,US-CA
-117.169919009,34.107660923,34.107656,-117.169907,US-CA
-123.694180542,41.071671789,,,US-CA
-121.782623024,36.918443917,36.918439,-121.78261,US-CA
-118.215412171,33.916974843,33.91769,-118.21262,US-CA
-118.069552199,34.54593492,34.54593,-118.06954,US-CA
-123.696546602,39.3818549710001,39.38185,-123.696533,US-CA
-118.059172211,34.704564938,34.70456,-118.05916,US-CA
-117.775242108,34.0542048830001,34.0542,-117.77523,US-CA
-118.129372211,34.5702349200001,34.57023,-118.12936,US-CA
-119.44671281,38.2968952080001,38.29689,-119.4467,US-CA
-120.341124779,36.732949999,36.732945,-120.341112,US-CA
-119.77971292,38.753415225,38.74389,-119.7668,US-CA
-119.810712914,38.667985215,38.66798,-119.9848,US-CA
-120.315370835,37.2842950520001,37.28429,-120.315358,US-CA
-120.335992741,36.370493965,36.370489,-120.33598,US-CA
-118.065152145,33.902324849,33.90232,-118.06514,US-CA
-119.091612636,37.2879151380001,37.28898,-119.0812,US-CA
-119.951079927,38.581788197,38.581783,-119.951067,US-CA
-118.121072218,34.66042493,34.66031,-118.14099,US-CA
-118.427012249,34.4235248860001,34.42352,-118.427,US-CA
-118.309122187,33.9201148380001,33.92011,-118.30911,US-CA
-117.258875997,33.7720088790001,33.772004,-117.258864,US-CA
-120.943500034,38.161641085,38.161636,-120.943487,US-CA
-120.816467059,38.5300841270001,38.530079,-120.816454,US-CA
-120.379013099,39.4014552350001,39.39613,-120.3724,US-CA
-118.037352146,33.9682148580001,33.96821,-118.03734,US-CA
-118.804512458,36.0224250310001,36.02242,-118.8045,US-CA
-119.678650688,36.873772058,36.873767,-119.678638,US-CA
-118.132312211,34.5579049180001,34.5579,-118.1323,US-CA
-120.65501349,41.8185054090001,41.81785,-120.6391,US-CA
-118.094642216,34.6895749350001,34.68957,-118.09463,US-CA
-118.129412212,34.57252492,34.57252,-118.1294,US-CA
-119.956436796,37.4533640930001,37.453359,-119.956424,US-CA
-118.129372211,34.5702349200001,34.57023,-118.12936,US-CA
-118.171072174,34.0453048590001,34.0453,-118.17106,US-CA
-118.168012168,33.973454852,33.97345,-118.168,US-CA
-122.053675215,38.2357070090001,38.235702,-122.053662,US-CA
-118.144812166,33.995254855,33.99525,-118.1448,US-CA
-117.226160953,33.276144824,33.27614,-117.226149,US-CA
-123.878096761,40.341222024,40.341217,-123.878083,US-CA
-118.186982165,33.9001548420001,33.90015,-118.18697,US-CA
-120.589725948,37.9027420890001,37.902737,-120.589713,US-CA
-118.171632168,33.9639548500001,33.96395,-118.17162,US-CA
-118.093412271,35.3113350020001,35.30206,-118.0013,US-CA
-118.245282197,34.1683648690001,34.16836,-118.24527,US-CA
-119.893822733,36.966625052,36.96662,-119.89381,US-CA
-117.226203021,34.134087923,34.134083,-117.226191,US-CA
-116.960079,34.443771973,34.443767,-116.960067,US-CA
-117.473913087,34.4192369410001,34.419232,-117.473901,US-CA
-117.776602109,34.0569048830001,34.0569,-117.77659,US-CA
-122.014187331,39.217358092,39.217353,-122.014174,US-CA
-119.70071286,38.3678951960001,38.33666,-119.6475,US-CA
-117.709592104,34.134924895,34.13492,-117.70958,US-CA
-117.246098998,33.8111318850001,33.811127,-117.246087,US-CA
-118.295612186,33.928704839,33.9287,-118.2956,US-CA
-118.105652206,34.5579649200001,34.55796,-118.10564,US-CA
-118.309092188,33.924004838,33.924,-118.30908,US-CA
-118.326512191,33.9250548370001,33.92505,-118.3265,US-CA
-120.75030602,38.297853112,38.297848,-120.750293,US-CA
-118.615252267,34.2632248580001,34.26322,-118.61524,US-CA
-117.765232158,34.6710549520001,34.67105,-117.76522,US-CA
-117.145254031,34.42112496,34.42112,-117.145242,US-CA
-121.136569194,39.20906216,39.209057,-121.136556,US-CA
-121.015843925,37.101738986,37.101734,-121.015831,US-CA
-120.096254763,36.9429030360001,36.942898,-120.096242,US-CA
-118.041182207,34.6899449380001,34.68994,-118.04117,US-CA
-121.081659948,37.2170499920001,37.217045,-121.081647,US-CA
-117.401079058,34.2197049230001,34.2197,-117.401067,US-CA
-118.164912163,33.9113548450001,33.91507,-118.1885,US-CA
-118.230672235,34.645574922,34.64557,-118.23066,US-CA
-118.54998227,34.4283348800001,34.42833,-118.54997,US-CA
-122.829680644,40.6012381300001,40.601233,-122.829667,US-CA
-119.371763613,36.639926056,36.639921,-119.371751,US-CA
-115.577781631,32.8358448560001,,,US-CA
-118.148132226,34.7039249330001,34.70392,-118.14812,US-CA
-120.041072757,36.9744750420001,36.97447,-120.04106,US-CA
-119.412911617,36.6112800500001,36.611275,-119.412899,US-CA
-118.289072247,34.6747449210001,34.67474,-118.28906,US-CA
-123.992705855,40.87655505,40.87655,-123.992692,US-CA
-120.364259722,36.1406709410001,36.140666,-120.364247,US-CA
-118.242512187,34.053064856,,,US-CA
-117.029711911,33.1630048210001,33.163,-117.0297,US-CA
-117.779252109,34.0565648830001,34.05656,-117.77924,US-CA
-122.7226308,41.73035522,41.73035,-122.722617,US-CA
-121.431268296,39.6309701710001,39.630965,-121.431255,US-CA
-118.79731234,34.7622749010001,34.76227,-118.7973,US-CA
-122.585569171,40.653338488,,,US-CA
-124.151514009,41.725805092,41.9372,-123.7718,US-CA
-124.15391401,41.728685092,41.72868,-124.1539,US-CA
-124.151514009,41.7258350920001,41.72583,-124.1515,US-CA
-124.152314009,41.7260550920001,41.72605,-124.1523,US-CA
-124.152314009,41.726385092,41.72638,-124.1523,US-CA
-124.152414009,41.726595092,41.72659,-124.1524,US-CA
-124.152514009,41.7270550920001,41.72705,-124.1525,US-CA
-124.152714009,41.7270550920001,41.72705,-124.1527,US-CA
-124.152514009,41.726975092,41.72697,-124.1525,US-CA
-124.15281401,41.7270550920001,41.72705,-124.1528,US-CA
-124.15341401,41.727805092,41.7278,-124.1534,US-CA
-124.15301401,41.7274550920001,41.72745,-124.153,US-CA
-124.15371401,41.728055092,41.72805,-124.1537,US-CA
-124.15391401,41.7286750920001,41.72867,-124.1539,US-CA
-124.15381401,41.728685092,41.717556,-124.147147,US-CA
-124.144914006,41.7135850920001,41.71358,-124.1449,US-CA
-124.143614006,41.710495092,41.71049,-124.1436,US-CA
-116.942711979,34.223224949,34.22045,-116.9694,US-CA
-118.333812192,33.9248048370001,33.9248,-118.3338,US-CA
-119.474412745,37.6994751500001,37.69947,-119.4767,US-CA
-120.460562991,38.4389381460001,38.438933,-120.46055,US-CA
-120.771275049,38.508994128,38.508989,-120.771262,US-CA
-118.663512456,36.2430050630001,36.243,-118.6635,US-CA
-117.736812099,34.018944881,34.01894,-117.7368,US-CA
-122.703414335,38.4232169750001,38.423212,-122.703401,US-CA
-117.761412111,34.122044891,34.12204,-117.7614,US-CA
-116.973004953,33.8314109020001,33.831406,-116.972993,US-CA
-118.345012194,33.9309548370001,33.93095,-118.345,US-CA
-120.433935845,37.2024550360001,37.20245,-120.433923,US-CA
-117.564178725,33.4525048260001,,,US-CA
-120.720956715,35.4810218550001,35.481017,-120.720944,US-CA
-120.621880281,40.4523223030001,40.452317,-120.621867,US-CA
-119.538212825,38.2990652020001,38.30001,-119.5376,US-CA
-120.689114719,35.576352866,35.576348,-120.689102,US-CA
-117.111122993,32.7172269640001,,,US-CA
-123.686980699,40.100622023,40.100617,-123.686967,US-CA
-118.198712227,34.61205492,34.61205,-118.1987,US-CA
-118.096602216,34.689514934,34.68951,-118.09659,US-CA
-118.000282146,34.05199487,34.05199,-118.00027,US-CA
-116.554011885,33.904894934,33.90489,-116.554,US-CA
-119.786112683,36.66331503,36.66331,-119.7861,US-CA
-120.099409686,36.1963549640001,36.19635,-120.099397,US-CA
-118.237222181,33.9880848490001,33.98808,-118.23721,US-CA
-118.460072246,34.3233448730001,34.32334,-118.46006,US-CA
-119.341020628,36.832651077,36.832646,-119.341008,US-CA
-117.048525919,33.2333778280001,33.233373,-117.048514,US-CA
-122.403972498,40.016194123,40.016189,-122.403959,US-CA
-122.102605206,38.106364995,38.10636,-122.102592,US-CA
-115.761311762,34.1205650040001,34.12046,-115.7603,US-CA
-121.684079002,36.8568499180001,36.856845,-121.684066,US-CA
-118.110772151,33.880184844,33.88018,-118.11076,US-CA
-116.86682484,32.566858758,32.566854,-116.866813,US-CA
-122.004446706,41.8337882910001,41.833783,-122.004433,US-CA
-119.665118693,36.946842066,36.946837,-119.665106,US-CA
-122.441246565,40.452405152,40.4524,-122.441233,US-CA
-119.678650688,36.873772058,36.873767,-119.678638,US-CA
-118.283212178,33.854634832,33.85463,-118.2832,US-CA
-122.241038505,40.2475541530001,40.247549,-122.241025,US-CA
-118.333812192,33.9248048370001,33.9248,-118.3338,US-CA
-118.127142221,34.686054932,34.68605,-118.12713,US-CA
-118.237932181,33.9929048500001,33.9929,-118.23792,US-CA
-118.167712168,33.9681548510001,33.96815,-118.1677,US-CA
-118.303432229,34.438014895,34.43801,-118.30342,US-CA
-117.297489018,33.953518898,33.953514,-117.297477,US-CA
-116.88166194,33.868894911,33.86889,-116.88165,US-CA
-120.554281846,37.039935013,37.03993,-120.554269,US-CA
-119.358712609,36.6180350540001,36.61803,-119.3587,US-CA
-118.328282235,34.4611248960001,34.46112,-118.32827,US-CA
-118.701652271,34.1434048400001,34.1434,-118.70164,US-CA
-122.330613644,41.10739521,41.10405,-122.3382,US-CA
-121.010702765,35.5404638430001,35.540459,-121.01069,US-CA
-119.058012676,37.6942151800001,37.69001,-119.0697,US-CA
-120.375005945,38.1675121280001,38.167507,-120.374993,US-CA
-120.557813138,39.481825228,39.4537,-120.5658,US-CA
-118.01765215,34.06550487,34.0655,-118.01764,US-CA
-117.833503219,34.066705181,,,US-CA
-118.612412398,35.7345150140001,35.74754,-118.5822,US-CA
-118.094212154,33.950704853,33.9507,-118.0942,US-CA
-118.105382209,34.586784923,34.58678,-118.10537,US-CA
-117.762212104,34.02430488,34.0243,-117.7622,US-CA
-120.703682136,39.2837012000001,39.283696,-120.703669,US-CA
-118.809483477,36.21132405,36.211319,-118.809471,US-CA
-119.478012749,37.729845153,37.72984,-119.478,US-CA
-119.76105068,36.6707070320001,36.670702,-119.761038,US-CA
-123.195590497,39.135895992,39.135891,-123.195577,US-CA
-115.443711822,35.483765184,35.47692,-115.4471,US-CA
-122.406659582,40.6102261670001,40.610221,-122.406646,US-CA
-120.028662757,36.991645045,36.99164,-120.02865,US-CA
-123.225222518,39.2589639990001,39.258959,-123.225209,US-CA
-116.893269931,33.7297448950001,33.72974,-116.893258,US-CA
-119.313611604,36.63903506,36.63903,-119.313599,US-CA
-122.235396555,40.603805181,40.6038,-122.235383,US-CA
-122.638743319,38.3747149760001,38.37471,-122.63873,US-CA
-116.744915893,33.5747068840001,33.574702,-116.744904,US-CA
-122.354518578,40.6364971730001,40.636492,-122.354505,US-CA
-121.116566084,38.3468830890001,38.346878,-121.116553,US-CA
-118.679412577,37.370405175,37.40583,-118.6422,US-CA
-118.264252174,33.845314832,33.84531,-118.26424,US-CA
-120.669365894,37.31672603,37.316721,-120.669353,US-CA
-118.148072168,34.009834857,34.00983,-118.14806,US-CA
-120.462390901,37.6636520760001,37.663647,-120.462378,US-CA
-117.901852163,34.45691492,34.45691,-117.90184,US-CA
-122.150652445,39.9169341360001,39.916929,-122.150639,US-CA
-121.652546109,37.8559880070001,37.855983,-121.652533,US-CA
-121.237954168,38.877773124,38.877768,-121.237941,US-CA
-121.088197168,39.058525151,39.05852,-121.088184,US-CA
-121.224946164,38.8639221240001,38.863917,-121.224933,US-CA
-120.948773049,38.2788230950001,38.278818,-120.94876,US-CA
-118.053672199,34.5731049240001,34.5731,-118.05366,US-CA
-121.11214625,39.6645551990001,39.66455,-121.112133,US-CA
-115.000311684,34.836665134,34.83666,-115.0003,US-CA
-124.172902875,40.832142032,40.832137,-124.172889,US-CA
-124.173989873,40.824201031,40.824196,-124.173976,US-CA
-118.368512199,33.9454348370001,33.94543,-118.3685,US-CA
-118.663845387,35.5311719900001,35.53481,-118.6667,US-CA
-122.915122444,39.046244008,39.046239,-122.915109,US-CA
-117.907262135,34.1103148820001,34.11031,-117.90725,US-CA
-121.884596119,37.636787972,37.636783,-121.884583,US-CA
-117.997452141,33.9943848630001,33.99438,-117.99744,US-CA
-117.827072166,34.632914944,34.63291,-117.82706,US-CA
-122.523830585,40.510255149,40.51025,-122.523817,US-CA
-117.940462175,34.5137549240001,34.51375,-117.94045,US-CA
-118.180722157,33.8073248320001,33.80732,-118.18071,US-CA
-118.171902229,34.696754931,34.69675,-118.17189,US-CA
-118.095172147,33.858394843,33.85839,-118.09516,US-CA
-119.430511626,36.669425055,36.66942,-119.430499,US-CA
-119.304803601,36.6316140590001,36.631609,-119.304791,US-CA
-118.117462203,34.501854913,34.50185,-118.11745,US-CA
-121.045641117,38.713372125,38.713367,-121.045628,US-CA
-119.800201752,37.2888220890001,37.288817,-119.800189,US-CA
-120.908162898,37.0022659850001,37.002261,-120.90815,US-CA
-123.760291661,41.1388939880001,,,US-CA
-121.866912973,36.314904858,36.3149,-121.8669,US-CA
-115.436711822,35.4998951860001,35.49989,-115.4367,US-CA
-122.376517582,40.643960172,40.643955,-122.376504,US-CA
-118.043962152,34.034844865,34.03484,-118.04395,US-CA
-118.518901223,35.100282753,,,US-CA
-122.276657249,38.2458139930001,38.245809,-122.276644,US-CA
-119.558412766,37.7602651500001,37.76044,-119.55869,US-CA
-117.485145056,34.020503895,34.020499,-117.485133,US-CA
-122.190381209,38.0154539810001,38.015449,-122.190368,US-CA
-121.61321734,39.7472241660001,39.747219,-121.613204,US-CA
-118.368512199,33.9381148360001,33.93811,-118.3685,US-CA
-120.952413097,38.6663411280001,38.666336,-120.9524,US-CA
-118.185312165,33.9036448430001,33.90364,-118.1853,US-CA
-118.010412147,34.0360348670001,34.03603,-118.0104,US-CA
-119.520983634,36.604567042,36.604562,-119.520971,US-CA
-121.620750508,40.929902257,40.929897,-121.620737,US-CA
-118.109472208,34.572614921,34.57261,-118.10946,US-CA
-118.038772145,33.9601548570001,33.96015,-118.03876,US-CA
-120.382289795,36.8167770040001,36.816772,-120.382277,US-CA
-120.785868921,37.3946920290001,37.394687,-120.785856,US-CA
-117.203900852,33.3101715290001,,,US-CA
-117.263617011,33.930237897,33.930233,-117.263605,US-CA
-117.203897952,33.3101498290001,33.310145,-117.203886,US-CA
-117.405249041,34.0062968980001,34.006292,-117.405237,US-CA
-120.314270778,36.7635800040001,36.763575,-120.314258,US-CA
-119.366485657,37.060257097,37.060252,-119.366473,US-CA
-119.628714646,36.5532100300001,36.553205,-119.628702,US-CA
-122.320580583,40.7058051810001,40.7058,-122.320567,US-CA
-121.167373161,38.9086891320001,38.908684,-121.16736,US-CA
-121.089431119,38.668147118,38.668142,-121.089418,US-CA
-122.215213567,40.7051221900001,40.705117,-122.2152,US-CA
-117.733512103,34.074084887,34.07408,-117.7335,US-CA
-120.595815888,37.3604710390001,37.360466,-120.595803,US-CA
-121.079808179,39.16054016,39.160535,-121.079795,US-CA
-119.883217691,36.5855320160001,36.585527,-119.883205,US-CA
-116.231575813,33.7074589280001,33.707454,-116.231564,US-CA
-117.291112042,34.2582649330001,34.25826,-117.2911,US-CA
-120.687169722,35.61520087,35.615196,-120.687157,US-CA
-121.088071125,38.7222331230001,38.722228,-121.088058,US-CA
-115.417011823,35.5407151920001,35.54088,-115.4174,US-CA
-122.154076466,40.0593411460001,40.059336,-122.154063,US-CA
-121.44264224,39.1905171340001,39.190512,-121.442629,US-CA
-123.661402729,41.021671789,,,US-CA
-117.968762181,34.5301849250001,34.53018,-117.96875,US-CA
-116.924396936,33.7285558930001,33.728551,-116.924385,US-CA
-118.090482162,34.062684866,34.06268,-118.09047,US-CA
-116.911811949,33.925767916,33.925763,-116.9118,US-CA
-118.035282145,33.960724858,33.96072,-118.03527,US-CA
-118.589512284,34.517974887,34.51797,-118.5895,US-CA
-118.109312154,33.9234948490001,33.92349,-118.1093,US-CA
-119.376189615,36.644451056,36.644446,-119.376177,US-CA
-116.229629812,33.7074759280001,33.707471,-116.229618,US-CA
-121.781730315,39.3668051220001,39.3668,-121.781717,US-CA
-117.565798102,34.411798935,34.411794,-117.565786,US-CA
-117.243791988,33.6890268710001,33.689022,-117.24378,US-CA
-120.211601704,36.2034409570001,36.203436,-120.211589,US-CA
-118.592382245,34.048699836,34.03932,-118.58952,US-CA
-123.01091243,38.824786983,38.824782,-123.010899,US-CA
-121.103965155,38.94351414,38.943509,-121.103952,US-CA
-117.799162113,34.0672148830001,34.06721,-117.79915,US-CA
-117.225492004,33.923204899,33.9232,-117.22548,US-CA
-121.382597203,38.9790401220001,38.979035,-121.382584,US-CA
-118.158782169,34.008734856,34.00873,-118.15877,US-CA
-118.190192197,34.2854448850001,34.28544,-118.19018,US-CA
-120.718480081,38.838963161,38.838958,-120.718467,US-CA
-118.118212186,34.2880648890001,34.29719,-118.1618,US-CA
-118.10701215,33.8764548440001,33.87645,-118.107,US-CA
-116.207762806,33.6781459260001,33.678141,-116.207751,US-CA
-121.726571347,39.674227151,39.674222,-121.726558,US-CA
-122.540866323,38.521295996,38.521291,-122.540853,US-CA
-117.762352107,34.0602148840001,34.06021,-117.76234,US-CA
-119.537612816,38.2256951950001,38.24942,-119.5446,US-CA
-118.127562161,33.972634854,33.97263,-118.12755,US-CA
-122.306337579,40.7826840610001,40.78268,-122.3063,US-CA
-121.812430033,36.966278919,36.966274,-121.812417,US-CA
-118.047762153,34.033534865,34.03353,-118.04775,US-CA
-121.761013069,37.3633379570001,37.363333,-121.761,US-CA
-119.986601301,38.896401892,38.896367,-119.9865,US-CA
-121.052541926,37.05822398,37.058219,-121.052529,US-CA
-122.106132208,38.1158799950001,38.115875,-122.106119,US-CA
-118.299912215,34.275104877,34.2751,-118.2999,US-CA
-117.943262196,34.756544951,34.75654,-117.94325,US-CA
-121.590072992,36.8992339280001,36.899229,-121.59006,US-CA
-118.734712318,34.634584891,34.63437,-118.7348,US-CA
-118.733512318,34.6343948910001,34.63448,-118.7344,US-CA
-122.288859298,38.6281030230001,38.628098,-122.288846,US-CA
-120.885896025,38.158588089,38.158583,-120.885883,US-CA
-118.043962152,34.034844865,34.03484,-118.04395,US-CA
-122.702613692,41.0544551740001,41.06628,-122.7086,US-CA
-122.358813581,40.650735174,40.65073,-122.3588,US-CA
-118.100212148,33.8703848440001,33.87038,-118.1002,US-CA
-117.390888037,33.9903198970001,33.990315,-117.390876,US-CA
-116.677522846,33.1194528340001,33.119448,-116.677511,US-CA
-117.75061211,34.1220048920001,34.122,-117.7506,US-CA
-121.70865101,36.89465692,36.894652,-121.708638,US-CA
-118.237132244,34.733004931,34.733,-118.23712,US-CA
-121.174845989,37.4571720070001,37.457167,-121.174833,US-CA
-117.339550398,33.8002134290001,33.800115,-117.339462,US-CA
-123.701513702,40.106255022,40.10625,-123.7015,US-CA
-121.302213585,41.7600653470001,41.81224,-121.2909,US-CA
-123.685569446,41.108060693,,,US-CA
-119.592212655,36.6921250460001,36.69212,-119.5922,US-CA
-120.671764952,37.8202250750001,37.82022,-120.671752,US-CA
-116.213561808,33.693102927,33.693098,-116.21355,US-CA
-118.080872203,34.565764922,34.56576,-118.08086,US-CA
-119.190812735,38.0213352010001,38.02465,-119.173,US-CA
-117.339650004,33.684899865,33.684895,-117.339638,US-CA
-123.210596491,39.070087986,39.070083,-123.210583,US-CA
-119.95834597,38.920033226,38.920028,-119.958333,US-CA
-122.935592374,38.460204961,38.4602,-122.935579,US-CA
-118.08022216,34.0516648650001,34.05166,-118.08021,US-CA
-117.466435048,33.96727889,33.967274,-117.466423,US-CA
-114.656092514,33.51776899,33.517764,-114.656081,US-CA
-117.068011962,33.740175886,33.740171,-117.068,US-CA
-120.457975857,37.280559042,37.280554,-120.457963,US-CA
-119.592212655,36.6921250460001,36.69212,-119.5922,US-CA
-117.119228964,33.656037874,33.656033,-117.119217,US-CA
-121.201930158,38.8395381240001,38.839533,-121.201917,US-CA
-117.409849041,33.998317897,33.998313,-117.409837,US-CA
-120.665731716,35.5856078690001,35.585603,-120.665719,US-CA
-118.143402222,34.667604929,34.6676,-118.14339,US-CA
-118.148332227,34.718554935,34.71855,-118.14832,US-CA
-122.720638352,38.544490984,38.544486,-122.720625,US-CA
-117.136641969,33.675990875,33.675986,-117.13663,US-CA
-119.765963704,36.895432054,36.895427,-119.765951,US-CA
-120.037980757,36.9812450430001,36.98124,-120.037968,US-CA
-117.492227054,33.982750891,33.982746,-117.492215,US-CA
-122.330196572,40.6186221740001,40.618617,-122.330183,US-CA
-117.161050991,33.9101289010001,33.910124,-117.161039,US-CA
-116.901871934,33.751471897,33.751467,-116.90186,US-CA
-121.684712931,36.1696148570001,36.16961,-121.6847,US-CA
-118.183802231,34.69671493,34.69671,-118.18379,US-CA
-120.498901507,34.6794491910001,,,US-CA
-120.083961765,36.98315404,36.983149,-120.083949,US-CA
-116.97170496,33.927249913,33.927245,-116.971693,US-CA
-117.087272965,33.7388428850001,33.738838,-117.087261,US-CA
-116.358350838,33.745228926,33.745224,-116.358339,US-CA
-122.329112478,39.955654124,39.955649,-122.329099,US-CA
-118.176832172,33.997784854,33.99778,-118.17682,US-CA
-117.93857214,34.1085048800001,34.1085,-117.93856,US-CA
-120.103628138,40.0272143110001,40.027209,-120.103615,US-CA
-121.119675158,38.944916139,38.944911,-121.119662,US-CA
-120.341124779,36.732949999,36.732945,-120.341112,US-CA
-118.707112533,36.9205251290001,36.92052,-118.7071,US-CA
-123.773196675,39.842104998,39.8421,-123.773183,US-CA
-117.092025933,33.307437834,33.307433,-117.092014,US-CA
-121.738612988,36.647187896,36.647183,-121.7386,US-CA
-116.654761822,32.8387048010001,32.82504,-116.6241,US-CA
-120.717411973,37.9426660830001,37.942661,-120.717399,US-CA
-122.229225492,40.163676148,40.163671,-122.229212,US-CA
-121.637091018,37.0720479400001,37.072043,-121.637078,US-CA
-123.636513528,38.8775049390001,38.8775,-123.6365,US-CA
-116.886411972,34.263154957,34.264,-116.8883,US-CA
-117.907592136,34.1207548830001,34.12075,-117.90758,US-CA
-117.244605009,33.9466259000001,33.946621,-117.244593,US-CA
-119.732430705,36.9485680610001,36.948563,-119.732418,US-CA
-116.68739591,33.9235419290001,33.923537,-116.687384,US-CA
-117.907592136,34.1207548830001,34.12075,-117.90758,US-CA
-122.650418401,39.018851026,39.018846,-122.650405,US-CA
-119.76105068,36.6707070320001,36.670702,-119.761038,US-CA
-116.888311965,34.1638109450001,34.16489,-116.8883,US-CA
-120.949630026,38.0831550780001,38.08315,-120.949617,US-CA
-118.112812209,34.5784949210001,34.57849,-118.1128,US-CA
-117.226081995,33.8107678860001,33.810763,-117.22607,US-CA
-120.400013014,38.7056381740001,38.705633,-120.4,US-CA
-123.382646906,41.7797051640001,41.7797,-123.382633,US-CA
-123.771030674,39.8362219970001,39.836217,-123.771017,US-CA
-117.098254947,33.481142854,33.481138,-117.098243,US-CA
-122.227812491,40.1621141480001,40.162109,-122.227799,US-CA
-123.016405387,38.472675956,38.472671,-123.016392,US-CA
-118.2614422,34.1756448690001,34.17564,-118.26143,US-CA
-121.697730035,37.1440379420001,37.144033,-121.697717,US-CA
-122.228060492,40.164780148,40.164775,-122.228047,US-CA
-122.325693578,40.6653201780001,40.665315,-122.32568,US-CA
-117.307322025,34.016999905,34.016995,-117.30731,US-CA
-121.673030096,37.720421994,37.720417,-121.673017,US-CA
-121.015113283,40.0152452360001,40.01528,-121.0149,US-CA
-117.17013599,33.8742428960001,33.874238,-117.170124,US-CA
-116.768394045,32.6087520940001,32.602106,-116.770115,US-CA
-120.163945187,40.3073383290001,40.307333,-120.163932,US-CA
-117.570568061,33.8994728770001,33.899468,-117.570556,US-CA
-115.322911772,35.173445155,35.15429,-115.3498,US-CA
-123.209355506,39.188154995,39.18815,-123.209342,US-CA
-120.698765737,35.7533518830001,35.753347,-120.698753,US-CA
-122.209780217,38.0549379830001,38.054933,-122.209767,US-CA
-120.310829008,38.770505186,38.7705,-120.310816,US-CA
-122.611843384,38.926091022,38.926086,-122.61183,US-CA
-115.943064749,33.5472099250001,33.547205,-115.943053,US-CA
-119.084812691,37.7860251870001,37.78819,-119.0753,US-CA
-116.7169629,33.736067905,33.736063,-116.716951,US-CA
-116.623817899,33.918655932,33.923758,-116.640528,US-CA
-117.778972109,34.056604883,34.0566,-117.77896,US-CA
-120.873448891,36.991198986,36.991194,-120.873436,US-CA
-118.228152166,33.8253848320001,33.82538,-118.22814,US-CA
-117.992562143,34.0290948680001,34.02491,-117.9901,US-CA
-117.837712114,34.000404873,34.0004,-117.8377,US-CA
-121.6930963,39.3564051280001,39.3564,-121.693083,US-CA
-116.971720949,33.7893728970001,33.789368,-116.971709,US-CA
-122.650005395,38.9711300230001,38.971125,-122.649992,US-CA
-116.907182919,33.543187872,33.543183,-116.907171,US-CA
-117.284597007,33.844551886,33.844547,-117.284585,US-CA
-120.507010992,38.3854491370001,38.385444,-120.506998,US-CA
-118.178312167,33.932774846,33.93277,-118.1783,US-CA
-121.960396154,37.843871983,37.843867,-121.960383,US-CA
-118.136812166,34.0161048580001,34.0161,-118.1368,US-CA
-118.131472165,34.0075948570001,34.00759,-118.13146,US-CA
-116.974812952,33.8232259010001,33.823221,-116.974801,US-CA
-120.76856592,37.404955031,37.40495,-120.768553,US-CA
-120.103411687,36.1980499640001,36.198045,-120.103399,US-CA
-123.20443059,39.818705042,39.8187,-123.204417,US-CA
-117.356579064,34.390304944,34.3903,-117.356567,US-CA
-121.489680281,39.452338152,39.452333,-121.489667,US-CA
-123.686896699,40.1007880230001,40.100783,-123.686883,US-CA
-118.178152166,33.9308048460001,33.9308,-118.17814,US-CA
-123.484336696,40.825906564,40.82884,-123.482,US-CA
-123.660569429,41.023060689,,,US-CA
-120.310829008,38.770505186,38.7705,-120.310816,US-CA
-117.252359007,33.9101538960001,33.910149,-117.252347,US-CA
-121.691630107,37.7928719990001,37.792867,-121.691617,US-CA
-121.166185153,38.849545128,38.84954,-121.166172,US-CA
-116.841917863,32.950754805,32.95075,-116.841906,US-CA
-118.169702228,34.68933493,34.69724,-118.1698,US-CA
-120.770732043,38.456484124,38.456479,-120.770719,US-CA
-117.748002101,34.0234648810001,34.02346,-117.74799,US-CA
